model_name,input_token,output_token,latency_sec,tps
hunyuan-mt-7b,154,58,1.4246,40.71
hunyuan-mt-7b,177,82,1.9609,41.82
hunyuan-mt-7b,97,24,0.6004,39.97
hunyuan-mt-7b,109,42,1.0286,40.83
hunyuan-mt-7b,177,79,1.8442,42.84
hunyuan-mt-7b,104,31,0.6893,44.97
hunyuan-mt-7b,114,39,0.856,45.56
hunyuan-mt-7b,196,92,2.1243,43.31
hunyuan-mt-7b,176,90,2.0774,43.32
hunyuan-mt-7b,374,218,4.7968,45.45
hunyuan-mt-7b,281,166,3.698,44.89
hunyuan-mt-7b,403,238,5.2185,45.61
hunyuan-mt-7b,273,138,3.1631,43.63
hunyuan-mt-7b,253,139,3.1829,43.67
hunyuan-mt-7b,411,224,4.9022,45.69
hunyuan-mt-7b,189,91,2.0585,44.21
hunyuan-mt-7b,514,309,6.8428,45.16
hunyuan-mt-7b,231,108,2.414,44.74
hunyuan-mt-7b,135,57,1.2357,46.13
hunyuan-mt-7b,413,247,5.3742,45.96
hunyuan-mt-7b,271,148,3.1591,46.85
hunyuan-mt-7b,308,173,3.5405,48.86
hunyuan-mt-7b,217,116,2.3343,49.69
hunyuan-mt-7b,113,39,0.7751,50.31
hunyuan-mt-7b,398,248,5.2887,46.89
hunyuan-mt-7b,382,232,4.9528,46.84
hunyuan-mt-7b,248,135,2.75,49.09
hunyuan-mt-7b,393,261,5.6284,46.37
hunyuan-mt-7b,231,134,2.7401,48.9
hunyuan-mt-7b,350,216,4.5327,47.65
hunyuan-mt-7b,352,205,4.2688,48.02
hunyuan-mt-7b,453,279,6.0323,46.25
hunyuan-mt-7b,361,221,4.6211,47.82
hunyuan-mt-7b,392,225,4.7107,47.76
hunyuan-mt-7b,275,168,3.4923,48.11
hunyuan-mt-7b,270,145,2.9847,48.58
hunyuan-mt-7b,404,257,5.4556,47.11
hunyuan-mt-7b,264,144,2.966,48.55
hunyuan-mt-7b,262,154,3.176,48.49
hunyuan-mt-7b,302,158,3.3223,47.56
hunyuan-mt-7b,112,48,1.1527,41.64
hunyuan-mt-7b,311,170,3.5726,47.58
hunyuan-mt-7b,463,278,5.9558,46.68
hunyuan-mt-7b,369,185,3.8743,47.75
hunyuan-mt-7b,380,230,4.822,47.7
hunyuan-mt-7b,294,161,3.3832,47.59
hunyuan-mt-7b,395,261,5.4657,47.75
hunyuan-mt-7b,266,158,3.3621,46.99
hunyuan-mt-7b,124,43,0.9818,43.8
hunyuan-mt-7b,388,310,6.6246,46.8
hunyuan-mt-7b,447,288,6.0575,47.54
hunyuan-mt-7b,223,106,2.3469,45.17
hunyuan-mt-7b,102,49,0.9859,49.7
hunyuan-mt-7b,230,128,2.7277,46.93
hunyuan-mt-7b,197,97,2.0,48.5
hunyuan-mt-7b,243,126,2.6822,46.98
hunyuan-mt-7b,198,95,1.9716,48.18
hunyuan-mt-7b,131,45,0.9478,47.48
hunyuan-mt-7b,133,47,1.0134,46.38
hunyuan-mt-7b,245,138,2.9671,46.51
hunyuan-mt-7b,297,159,3.458,45.98
hunyuan-mt-7b,232,127,2.6887,47.23
hunyuan-mt-7b,636,408,8.7137,46.82
hunyuan-mt-7b,206,98,2.0963,46.75
hunyuan-mt-7b,562,341,7.1883,47.44
hunyuan-mt-7b,344,186,3.991,46.6
hunyuan-mt-7b,129,46,0.9773,47.07
hunyuan-mt-7b,317,173,3.6723,47.11
hunyuan-mt-7b,283,174,3.691,47.14
hunyuan-mt-7b,315,186,3.9393,47.22
hunyuan-mt-7b,145,60,1.2851,46.69
hunyuan-mt-7b,274,165,3.4588,47.7
hunyuan-mt-7b,270,147,3.1244,47.05
hunyuan-mt-7b,369,251,5.3992,46.49
hunyuan-mt-7b,351,206,4.4168,46.64
hunyuan-mt-7b,245,147,3.1177,47.15
hunyuan-mt-7b,354,211,4.5244,46.64
hunyuan-mt-7b,605,392,8.2339,47.61
hunyuan-mt-7b,384,212,4.5099,47.01
hunyuan-mt-7b,230,118,2.6029,45.33
hunyuan-mt-7b,218,105,2.3116,45.42
hunyuan-mt-7b,133,49,1.131,43.32
hunyuan-mt-7b,135,53,1.2244,43.29
hunyuan-mt-7b,110,33,0.7626,43.27
hunyuan-mt-7b,379,268,5.8056,46.16
hunyuan-mt-7b,265,130,2.8779,45.17
hunyuan-mt-7b,383,222,4.7472,46.76
hunyuan-mt-7b,171,77,1.7389,44.28
hunyuan-mt-7b,480,316,6.842,46.19
hunyuan-mt-7b,394,238,5.0838,46.82
hunyuan-mt-7b,197,92,2.0367,45.17
hunyuan-mt-7b,137,54,1.1758,45.93
hunyuan-mt-7b,162,72,1.5759,45.69
hunyuan-mt-7b,339,188,4.096,45.9
hunyuan-mt-7b,250,126,2.7645,45.58
hunyuan-mt-7b,397,245,5.2439,46.72
hunyuan-mt-7b,158,68,1.4891,45.66
hunyuan-mt-7b,376,209,4.5877,45.56
hunyuan-mt-7b,284,152,3.343,45.47
hunyuan-mt-7b,323,182,3.9541,46.03
hunyuan-mt-7b,314,175,3.8227,45.78
hunyuan-mt-7b,229,122,2.7163,44.91
hunyuan-mt-7b,350,196,4.2632,45.97
hunyuan-mt-7b,275,143,3.1481,45.42
hunyuan-mt-7b,681,398,8.6038,46.26
hunyuan-mt-7b,133,49,1.1496,42.62
hunyuan-mt-7b,210,102,2.2581,45.17
hunyuan-mt-7b,331,212,4.6554,45.54
hunyuan-mt-7b,153,76,1.6993,44.73
hunyuan-mt-7b,125,54,1.1603,46.54
hunyuan-mt-7b,401,268,5.7879,46.3
hunyuan-mt-7b,359,208,4.5533,45.68
hunyuan-mt-7b,321,182,3.9755,45.78
hunyuan-mt-7b,226,114,2.495,45.69
hunyuan-mt-7b,387,226,4.9095,46.03
hunyuan-mt-7b,372,211,4.502,46.87
hunyuan-mt-7b,510,327,6.9979,46.73
hunyuan-mt-7b,250,128,2.6853,47.67
hunyuan-mt-7b,109,43,0.9141,47.04
hunyuan-mt-7b,430,257,5.5163,46.59
hunyuan-mt-7b,337,194,4.1532,46.71
hunyuan-mt-7b,382,228,4.8825,46.7
hunyuan-mt-7b,228,112,2.3626,47.41
hunyuan-mt-7b,371,199,4.251,46.81
hunyuan-mt-7b,152,78,1.6605,46.97
hunyuan-mt-7b,151,83,1.7625,47.09
hunyuan-mt-7b,273,160,3.358,47.65
hunyuan-mt-7b,325,192,4.0828,47.03
hunyuan-mt-7b,294,160,3.3897,47.2
hunyuan-mt-7b,339,206,4.4109,46.7
hunyuan-mt-7b,295,187,3.9792,46.99
hunyuan-mt-7b,531,290,6.2335,46.52
hunyuan-mt-7b,420,254,5.4668,46.46
hunyuan-mt-7b,331,194,4.1551,46.69
hunyuan-mt-7b,122,50,1.1447,43.68
hunyuan-mt-7b,268,151,3.2282,46.77
hunyuan-mt-7b,435,244,5.2634,46.36
hunyuan-mt-7b,330,185,3.9406,46.95
hunyuan-mt-7b,370,197,4.2188,46.7
hunyuan-mt-7b,634,319,6.8087,46.85
hunyuan-mt-7b,295,171,3.6325,47.08
hunyuan-mt-7b,299,171,3.6266,47.15
hunyuan-mt-7b,425,258,5.4676,47.19
hunyuan-mt-7b,354,216,4.5127,47.87
hunyuan-mt-7b,137,46,0.9666,47.59
hunyuan-mt-7b,246,116,2.463,47.1
hunyuan-mt-7b,126,54,1.1299,47.79
hunyuan-mt-7b,97,33,0.7034,46.92
hunyuan-mt-7b,82,17,0.3943,43.12
hunyuan-mt-7b,188,89,1.8833,47.26
hunyuan-mt-7b,262,146,3.1287,46.66
hunyuan-mt-7b,96,30,0.6559,45.74
hunyuan-mt-7b,268,141,2.9954,47.07
hunyuan-mt-7b,92,21,0.4743,44.28
hunyuan-mt-7b,89,17,0.4165,40.81
hunyuan-mt-7b,151,64,1.3589,47.1
hunyuan-mt-7b,505,315,6.7397,46.74
hunyuan-mt-7b,419,255,5.3949,47.27
hunyuan-mt-7b,334,180,3.9004,46.15
hunyuan-mt-7b,143,60,1.3185,45.51
hunyuan-mt-7b,361,202,4.3195,46.77
hunyuan-mt-7b,103,24,0.6104,39.32
hunyuan-mt-7b,97,29,0.7138,40.63
hunyuan-mt-7b,127,47,1.0725,43.82
hunyuan-mt-7b,311,178,3.8097,46.72
hunyuan-mt-7b,112,33,0.7548,43.72
hunyuan-mt-7b,114,27,0.6137,43.99
hunyuan-mt-7b,112,51,1.1921,42.78
hunyuan-mt-7b,259,137,2.9995,45.67
hunyuan-mt-7b,297,201,4.3972,45.71
hunyuan-mt-7b,124,42,1.0049,41.79
hunyuan-mt-7b,299,169,3.7027,45.64
hunyuan-mt-7b,272,150,3.2793,45.74
hunyuan-mt-7b,144,56,1.3321,42.04
hunyuan-mt-7b,94,22,0.5817,37.82
hunyuan-mt-7b,86,13,0.3358,38.71
hunyuan-mt-7b,251,158,3.3835,46.7
hunyuan-mt-7b,198,71,1.5832,44.85
hunyuan-mt-7b,137,66,1.4808,44.57
hunyuan-mt-7b,118,37,0.8156,45.37
hunyuan-mt-7b,184,86,1.9409,44.31
hunyuan-mt-7b,149,86,1.9536,44.02
hunyuan-mt-7b,251,183,3.9843,45.93
hunyuan-mt-7b,196,96,2.1407,44.84
hunyuan-mt-7b,328,189,4.0508,46.66
hunyuan-mt-7b,191,88,1.9415,45.33
hunyuan-mt-7b,119,49,1.0423,47.01
hunyuan-mt-7b,144,57,1.2191,46.76
hunyuan-mt-7b,77,150,3.264,45.96
hunyuan-mt-7b,163,69,1.4666,47.05
hunyuan-mt-7b,514,277,5.9731,46.37
hunyuan-mt-7b,395,253,5.4279,46.61
hunyuan-mt-7b,142,70,1.4864,47.09
hunyuan-mt-7b,155,70,1.4931,46.88
hunyuan-mt-7b,136,52,1.1301,46.01
hunyuan-mt-7b,145,50,1.0944,45.69
hunyuan-mt-7b,164,76,1.6195,46.93
hunyuan-mt-7b,206,114,2.4801,45.97
hunyuan-mt-7b,113,40,0.8917,44.86
hunyuan-mt-7b,474,294,6.3275,46.46
hunyuan-mt-7b,242,143,3.1423,45.51
hunyuan-mt-7b,87,16,0.3827,41.81
hunyuan-mt-7b,108,31,0.7041,44.03
hunyuan-mt-7b,380,242,5.1785,46.73
hunyuan-mt-7b,156,68,1.477,46.04
hunyuan-mt-7b,125,41,0.9134,44.89
hunyuan-mt-7b,147,68,1.4664,46.37
hunyuan-mt-7b,92,20,0.4755,42.06
hunyuan-mt-7b,177,77,1.6924,45.5
hunyuan-mt-7b,100,26,0.6183,42.05
hunyuan-mt-7b,152,63,1.3953,45.15
hunyuan-mt-7b,485,271,5.8503,46.32
hunyuan-mt-7b,103,26,0.6045,43.01
hunyuan-mt-7b,162,79,1.7059,46.31
hunyuan-mt-7b,120,40,0.9203,43.46
hunyuan-mt-7b,111,32,0.7362,43.46
hunyuan-mt-7b,85,14,0.3311,42.29
hunyuan-mt-7b,113,40,0.912,43.86
hunyuan-mt-7b,104,29,0.704,41.19
hunyuan-mt-7b,516,295,6.3952,46.13
hunyuan-mt-7b,165,81,1.7963,45.09
hunyuan-mt-7b,97,26,0.6318,41.15
hunyuan-mt-7b,157,71,1.6055,44.22
hunyuan-mt-7b,106,32,0.7809,40.98
hunyuan-mt-7b,81,16,0.4381,36.52
hunyuan-mt-7b,146,71,1.6298,43.56
hunyuan-mt-7b,120,41,1.0062,40.75
hunyuan-mt-7b,88,17,0.4705,36.13
hunyuan-mt-7b,154,67,1.6056,41.73
hunyuan-mt-7b,110,35,0.8996,38.91
hunyuan-mt-7b,228,118,2.6661,44.26
hunyuan-mt-7b,95,27,0.7316,36.91
hunyuan-mt-7b,139,46,1.1467,40.11
hunyuan-mt-7b,133,48,1.1849,40.51
hunyuan-mt-7b,392,275,6.0089,45.77
hunyuan-mt-7b,102,34,0.8781,38.72
hunyuan-mt-7b,83,12,0.2801,42.85
hunyuan-mt-7b,155,64,1.5126,42.31
hunyuan-mt-7b,201,101,2.2955,44.0
hunyuan-mt-7b,284,210,4.5977,45.67
hunyuan-mt-7b,113,30,0.6351,47.24
hunyuan-mt-7b,132,52,1.1873,43.8
hunyuan-mt-7b,129,52,1.1867,43.82
hunyuan-mt-7b,126,41,0.8718,47.03
hunyuan-mt-7b,192,78,1.7638,44.22
hunyuan-mt-7b,366,208,4.5591,45.62
hunyuan-mt-7b,99,19,0.434,43.78
hunyuan-mt-7b,150,59,1.2418,47.51
hunyuan-mt-7b,138,52,1.0967,47.42
hunyuan-mt-7b,126,42,0.9109,46.11
hunyuan-mt-7b,175,71,1.5006,47.31
hunyuan-mt-7b,109,35,0.7852,44.57
hunyuan-mt-7b,410,229,5.012,45.69
hunyuan-mt-7b,187,91,2.0111,45.25
hunyuan-mt-7b,195,95,2.1224,44.76
hunyuan-mt-7b,101,37,0.8348,44.32
hunyuan-mt-7b,407,237,5.2066,45.52
hunyuan-mt-7b,138,52,1.1229,46.31
hunyuan-mt-7b,176,91,1.9914,45.7
hunyuan-mt-7b,203,94,2.0602,45.63
hunyuan-mt-7b,100,23,0.562,40.93
hunyuan-mt-7b,186,97,2.1522,45.07
hunyuan-mt-7b,254,153,3.4087,44.89
hunyuan-mt-7b,105,28,0.681,41.11
hunyuan-mt-7b,195,109,2.4546,44.41
hunyuan-mt-7b,201,109,2.4508,44.47
hunyuan-mt-7b,170,80,1.7371,46.05
hunyuan-mt-7b,139,52,1.1933,43.58
hunyuan-mt-7b,212,112,2.5079,44.66
hunyuan-mt-7b,99,26,0.6331,41.07
hunyuan-mt-7b,173,97,2.1107,45.96
hunyuan-mt-7b,101,24,0.6027,39.82
hunyuan-mt-7b,220,114,2.5232,45.18
hunyuan-mt-7b,86,15,0.3755,39.95
hunyuan-mt-7b,94,19,0.4759,39.93
hunyuan-mt-7b,102,26,0.6375,40.79
hunyuan-mt-7b,108,28,0.6858,40.83
hunyuan-mt-7b,107,39,0.9151,42.62
hunyuan-mt-7b,84,30,0.7458,40.22
hunyuan-mt-7b,104,24,0.603,39.8
hunyuan-mt-7b,135,70,1.5981,43.8
hunyuan-mt-7b,147,71,1.6168,43.91
hunyuan-mt-7b,152,64,1.4669,43.63
hunyuan-mt-7b,103,28,0.6785,41.27
hunyuan-mt-7b,87,15,0.386,38.86
hunyuan-mt-7b,92,19,0.4811,39.49
hunyuan-mt-7b,103,29,0.6883,42.13
hunyuan-mt-7b,435,288,6.3203,45.57
hunyuan-mt-7b,95,31,0.7251,42.75
hunyuan-mt-7b,104,28,0.6348,44.11
hunyuan-mt-7b,142,56,1.2785,43.8
hunyuan-mt-7b,140,56,1.2853,43.57
hunyuan-mt-7b,101,29,0.6646,43.63
hunyuan-mt-7b,118,38,0.8703,43.66
hunyuan-mt-7b,102,23,0.5393,42.65
hunyuan-mt-7b,138,49,1.1388,43.03
hunyuan-mt-7b,84,22,0.5205,42.26
hunyuan-mt-7b,193,99,2.2432,44.13
hunyuan-mt-7b,139,61,1.4055,43.4
hunyuan-mt-7b,276,174,3.9155,44.44
hunyuan-mt-7b,114,51,1.1932,42.74
hunyuan-mt-7b,142,52,1.2121,42.9
hunyuan-mt-7b,98,24,0.5971,40.19
hunyuan-mt-7b,159,76,1.7357,43.79
hunyuan-mt-7b,117,39,0.8962,43.52
hunyuan-mt-7b,165,72,1.6375,43.97
hunyuan-mt-7b,280,182,4.0618,44.81
hunyuan-mt-7b,146,59,1.3499,43.71
hunyuan-mt-7b,128,64,1.4753,43.38
hunyuan-mt-7b,197,96,2.2212,43.22
hunyuan-mt-7b,147,62,1.4259,43.48
hunyuan-mt-7b,124,40,0.9506,42.08
hunyuan-mt-7b,202,96,2.198,43.68
hunyuan-mt-7b,135,47,1.0928,43.01
hunyuan-mt-7b,115,41,0.9774,41.95
hunyuan-mt-7b,244,125,2.8413,43.99
hunyuan-mt-7b,108,32,0.7443,42.99
hunyuan-mt-7b,139,47,1.1043,42.56
hunyuan-mt-7b,154,86,1.9573,43.94
hunyuan-mt-7b,121,37,0.8533,43.36
hunyuan-mt-7b,140,53,1.2314,43.04
hunyuan-mt-7b,241,126,2.8663,43.96
hunyuan-mt-7b,359,207,4.5972,45.03
hunyuan-mt-7b,128,44,1.0428,42.19
hunyuan-mt-7b,139,54,1.2624,42.78
hunyuan-mt-7b,103,35,0.8287,42.23
hunyuan-mt-7b,120,60,1.3972,42.94
hunyuan-mt-7b,105,30,0.708,42.37
hunyuan-mt-7b,95,22,0.5501,39.99
hunyuan-mt-7b,108,30,0.7115,42.16
hunyuan-mt-7b,80,12,0.3305,36.3
hunyuan-mt-7b,95,20,0.4926,40.6
hunyuan-mt-7b,129,48,1.1206,42.83
hunyuan-mt-7b,121,39,0.9501,41.05
hunyuan-mt-7b,92,19,0.5018,37.87
hunyuan-mt-7b,87,18,0.4754,37.87
hunyuan-mt-7b,152,61,1.4302,42.65
hunyuan-mt-7b,124,42,1.0035,41.85
hunyuan-mt-7b,166,65,1.5226,42.69
hunyuan-mt-7b,86,15,0.4001,37.49
hunyuan-mt-7b,97,24,0.6255,38.37
hunyuan-mt-7b,132,45,1.0894,41.31
hunyuan-mt-7b,118,43,1.0358,41.52
hunyuan-mt-7b,146,55,1.2975,42.39
hunyuan-mt-7b,158,60,1.4131,42.46
hunyuan-mt-7b,272,152,3.4815,43.66
hunyuan-mt-7b,85,15,0.3918,38.28
hunyuan-mt-7b,96,22,0.5602,39.27
hunyuan-mt-7b,119,37,0.9075,40.77
hunyuan-mt-7b,104,29,0.7343,39.49
hunyuan-mt-7b,86,14,0.3436,40.75
hunyuan-mt-7b,114,36,0.8891,40.49
hunyuan-mt-7b,229,116,2.6742,43.38
hunyuan-mt-7b,165,71,1.6871,42.08
hunyuan-mt-7b,100,24,0.5952,40.32
hunyuan-mt-7b,193,89,2.0742,42.91
hunyuan-mt-7b,180,77,1.8199,42.31
hunyuan-mt-7b,122,40,0.9903,40.39
hunyuan-mt-7b,144,50,1.2206,40.96
hunyuan-mt-7b,148,56,1.349,41.51
hunyuan-mt-7b,262,137,3.1474,43.53
hunyuan-mt-7b,113,34,0.828,41.06
hunyuan-mt-7b,121,46,1.1189,41.11
hunyuan-mt-7b,92,22,0.5449,40.38
hunyuan-mt-7b,85,18,0.4557,39.5
hunyuan-mt-7b,124,39,0.9348,41.72
hunyuan-mt-7b,135,47,1.1115,42.29
hunyuan-mt-7b,119,34,0.8136,41.79
hunyuan-mt-7b,119,35,0.8422,41.56
hunyuan-mt-7b,89,20,0.4813,41.56
hunyuan-mt-7b,160,67,1.5817,42.36
hunyuan-mt-7b,139,60,1.4178,42.32
hunyuan-mt-7b,100,32,0.7794,41.06
hunyuan-mt-7b,116,43,1.0375,41.45
hunyuan-mt-7b,110,30,0.7363,40.74
hunyuan-mt-7b,122,39,0.9453,41.26
hunyuan-mt-7b,161,64,1.5344,41.71
hunyuan-mt-7b,153,63,1.5081,41.77
hunyuan-mt-7b,132,57,1.3635,41.81
hunyuan-mt-7b,99,26,0.6637,39.18
hunyuan-mt-7b,117,38,0.926,41.04
hunyuan-mt-7b,100,23,0.5919,38.86
hunyuan-mt-7b,114,29,0.7168,40.46
hunyuan-mt-7b,122,39,0.9473,41.17
hunyuan-mt-7b,107,38,0.9399,40.43
hunyuan-mt-7b,90,20,0.5403,37.01
hunyuan-mt-7b,111,37,0.9143,40.47
hunyuan-mt-7b,145,57,1.3916,40.96
hunyuan-mt-7b,166,70,1.6736,41.83
hunyuan-mt-7b,105,41,1.003,40.88
hunyuan-mt-7b,100,24,0.6297,38.11
hunyuan-mt-7b,170,73,1.7473,41.78
hunyuan-mt-7b,188,84,2.0216,41.55
hunyuan-mt-7b,126,52,1.2671,41.04
hunyuan-mt-7b,161,62,1.532,40.47
hunyuan-mt-7b,93,21,0.5736,36.61
hunyuan-mt-7b,140,52,1.3046,39.86
hunyuan-mt-7b,90,16,0.4421,36.19
hunyuan-mt-7b,102,24,0.6443,37.25
hunyuan-mt-7b,106,30,0.7894,38.01
hunyuan-mt-7b,119,38,0.9387,40.48
hunyuan-mt-7b,145,58,1.4048,41.29
hunyuan-mt-7b,121,37,0.8911,41.52
hunyuan-mt-7b,94,19,0.4256,44.64
hunyuan-mt-7b,122,41,0.9863,41.57
hunyuan-mt-7b,147,57,1.3863,41.12
hunyuan-mt-7b,112,49,1.191,41.14
hunyuan-mt-7b,87,16,0.3707,43.16
hunyuan-mt-7b,167,74,1.7661,41.9
hunyuan-mt-7b,101,46,1.1118,41.38
hunyuan-mt-7b,128,41,0.9813,41.78
hunyuan-mt-7b,95,23,0.529,43.48
hunyuan-mt-7b,115,49,1.1665,42.01
hunyuan-mt-7b,162,66,1.601,41.23
hunyuan-mt-7b,127,57,1.354,42.1
hunyuan-mt-7b,145,56,1.2958,43.22
hunyuan-mt-7b,106,29,0.6459,44.9
hunyuan-mt-7b,110,24,0.5219,45.99
hunyuan-mt-7b,153,64,1.4185,45.12
hunyuan-mt-7b,191,88,2.0118,43.74
hunyuan-mt-7b,193,107,2.4576,43.54
hunyuan-mt-7b,168,81,1.8466,43.86
hunyuan-mt-7b,170,98,2.2486,43.58
hunyuan-mt-7b,141,55,1.2065,45.59
hunyuan-mt-7b,129,38,0.8207,46.3
hunyuan-mt-7b,192,102,2.3049,44.25
hunyuan-mt-7b,177,81,1.7888,45.28
hunyuan-mt-7b,171,88,1.9526,45.07
hunyuan-mt-7b,144,58,1.2719,45.6
hunyuan-mt-7b,96,21,0.4971,42.24
hunyuan-mt-7b,136,52,1.1417,45.54
hunyuan-mt-7b,122,46,1.0107,45.51
hunyuan-mt-7b,130,45,1.0189,44.16
hunyuan-mt-7b,157,63,1.4341,43.93
hunyuan-mt-7b,237,113,2.5852,43.71
hunyuan-mt-7b,229,119,2.7367,43.48
hunyuan-mt-7b,118,39,0.9207,42.36
hunyuan-mt-7b,147,80,1.793,44.62
hunyuan-mt-7b,122,38,0.8966,42.38
hunyuan-mt-7b,80,12,0.2936,40.87
hunyuan-mt-7b,115,37,0.8542,43.32
hunyuan-mt-7b,121,54,1.2116,44.57
hunyuan-mt-7b,221,112,2.5063,44.69
hunyuan-mt-7b,97,37,0.8677,42.64
hunyuan-mt-7b,124,43,0.9853,43.64
hunyuan-mt-7b,129,46,1.0391,44.27
hunyuan-mt-7b,102,39,0.8416,46.34
hunyuan-mt-7b,173,84,1.8389,45.68
hunyuan-mt-7b,168,95,2.0742,45.8
hunyuan-mt-7b,217,103,2.2625,45.53
hunyuan-mt-7b,142,55,1.2463,44.13
hunyuan-mt-7b,119,65,1.4678,44.28
hunyuan-mt-7b,131,46,1.025,44.88
hunyuan-mt-7b,108,30,0.6954,43.14
hunyuan-mt-7b,141,65,1.4676,44.29
hunyuan-mt-7b,97,22,0.5354,41.09
hunyuan-mt-7b,83,21,0.5191,40.46
hunyuan-mt-7b,205,115,2.512,45.78
hunyuan-mt-7b,150,70,1.5848,44.17
hunyuan-mt-7b,242,151,3.316,45.54
hunyuan-mt-7b,158,71,1.5933,44.56
hunyuan-mt-7b,102,25,0.5955,41.98
hunyuan-mt-7b,267,162,3.5984,45.02
hunyuan-mt-7b,147,49,1.103,44.42
hunyuan-mt-7b,266,154,3.3859,45.48
hunyuan-mt-7b,176,80,1.8239,43.86
hunyuan-mt-7b,135,57,1.2996,43.86
hunyuan-mt-7b,99,25,0.604,41.39
hunyuan-mt-7b,105,33,0.79,41.77
hunyuan-mt-7b,192,84,1.9057,44.08
hunyuan-mt-7b,126,64,1.4564,43.94
hunyuan-mt-7b,117,39,0.9268,42.08
hunyuan-mt-7b,169,79,1.7696,44.64
hunyuan-mt-7b,123,39,0.9153,42.61
hunyuan-mt-7b,162,70,1.5959,43.86
hunyuan-mt-7b,223,112,2.5388,44.11
hunyuan-mt-7b,103,26,0.6431,40.43
hunyuan-mt-7b,90,23,0.5819,39.52
hunyuan-mt-7b,137,50,1.1547,43.3
hunyuan-mt-7b,85,13,0.3199,40.64
hunyuan-mt-7b,192,88,1.9722,44.62
hunyuan-mt-7b,85,13,0.3081,42.2
hunyuan-mt-7b,153,59,1.3595,43.4
hunyuan-mt-7b,163,66,1.5342,43.02
hunyuan-mt-7b,98,25,0.6123,40.83
hunyuan-mt-7b,153,83,1.885,44.03
hunyuan-mt-7b,99,24,0.5898,40.69
hunyuan-mt-7b,127,40,0.9563,41.83
hunyuan-mt-7b,114,32,0.7893,40.54
hunyuan-mt-7b,285,171,3.8114,44.87
hunyuan-mt-7b,109,30,0.7292,41.14
hunyuan-mt-7b,121,50,1.2024,41.58
hunyuan-mt-7b,110,29,0.7037,41.21
hunyuan-mt-7b,143,63,1.4664,42.96
hunyuan-mt-7b,111,34,0.8136,41.79
hunyuan-mt-7b,145,54,1.2762,42.31
hunyuan-mt-7b,122,44,1.0452,42.1
hunyuan-mt-7b,136,72,1.6886,42.64
hunyuan-mt-7b,83,12,0.3383,35.47
hunyuan-mt-7b,116,55,1.3251,41.51
hunyuan-mt-7b,249,133,3.0466,43.66
hunyuan-mt-7b,176,88,2.0593,42.73
hunyuan-mt-7b,92,26,0.6873,37.83
hunyuan-mt-7b,78,9,0.2759,32.62
hunyuan-mt-7b,88,17,0.4406,38.58
hunyuan-mt-7b,81,14,0.3854,36.33
hunyuan-mt-7b,113,34,0.8357,40.68
hunyuan-mt-7b,174,74,1.7401,42.53
hunyuan-mt-7b,99,25,0.603,41.46
hunyuan-mt-7b,97,23,0.5657,40.66
hunyuan-mt-7b,120,39,0.9375,41.6
hunyuan-mt-7b,113,32,0.7578,42.23
hunyuan-mt-7b,117,19,0.4696,40.46
hunyuan-mt-7b,132,77,1.803,42.71
hunyuan-mt-7b,125,39,0.9272,42.06
hunyuan-mt-7b,84,21,0.5155,40.73
hunyuan-mt-7b,157,64,1.5023,42.6
hunyuan-mt-7b,131,45,1.0798,41.67
hunyuan-mt-7b,106,29,0.6943,41.77
hunyuan-mt-7b,111,32,0.757,42.27
hunyuan-mt-7b,103,25,0.5846,42.76
hunyuan-mt-7b,82,13,0.3664,35.48
hunyuan-mt-7b,199,87,2.0377,42.7
hunyuan-mt-7b,190,94,2.2134,42.47
hunyuan-mt-7b,185,82,1.9283,42.52
hunyuan-mt-7b,114,34,0.8156,41.69
hunyuan-mt-7b,146,59,1.4285,41.3
hunyuan-mt-7b,90,19,0.4953,38.36
hunyuan-mt-7b,131,44,1.0544,41.73
hunyuan-mt-7b,91,19,0.4867,39.04
hunyuan-mt-7b,133,26,0.6507,39.95
hunyuan-mt-7b,167,72,1.7226,41.8
hunyuan-mt-7b,90,17,0.4222,40.26
hunyuan-mt-7b,88,21,0.5329,39.41
hunyuan-mt-7b,197,90,2.099,42.88
hunyuan-mt-7b,82,32,0.7804,41.0
hunyuan-mt-7b,129,50,1.1624,43.01
hunyuan-mt-7b,101,25,0.6119,40.86
hunyuan-mt-7b,103,37,0.9063,40.83
hunyuan-mt-7b,146,62,1.4749,42.04
hunyuan-mt-7b,85,24,0.5961,40.26
hunyuan-mt-7b,84,32,0.7982,40.09
hunyuan-mt-7b,100,26,0.6383,40.74
hunyuan-mt-7b,92,18,0.4526,39.77
hunyuan-mt-7b,116,38,0.9225,41.19
hunyuan-mt-7b,186,93,2.2143,42.0
hunyuan-mt-7b,119,54,1.2968,41.64
hunyuan-mt-7b,127,59,1.3959,42.27
hunyuan-mt-7b,109,33,0.81,40.74
hunyuan-mt-7b,149,57,1.3742,41.48
hunyuan-mt-7b,90,19,0.4996,38.03
hunyuan-mt-7b,94,23,0.592,38.85
hunyuan-mt-7b,112,34,0.8285,41.04
hunyuan-mt-7b,103,36,0.8741,41.19
hunyuan-mt-7b,102,24,0.6206,38.67
hunyuan-mt-7b,128,45,1.0857,41.45
hunyuan-mt-7b,135,47,1.1414,41.18
hunyuan-mt-7b,145,54,1.3055,41.36
hunyuan-mt-7b,98,31,0.7858,39.45
hunyuan-mt-7b,214,100,2.3531,42.5
hunyuan-mt-7b,418,302,6.8112,44.34
